"""技術基準で規定されているガス工作物に関する次の記述について、(イ)～(ホ)の語句のうち、誤っているものはいくつあるか。 


告示で定める着脱が容易なガス栓は、内部に「(イ) 過流出安全機構」 を有するものでなければならない。 

ガスの使用場所である超高層建物、 高層建物又は特定大規模建物にガスを供給する導管には、危急の場合にガスを速やかに「(ロ) 遮断」 することができる適切な装置を適切な場所に設けなければならない。 

ガス事業者がガスの使用者との取引のために使用するガスメーター (使用最大流量が毎時「(ハ) 16」 ㎥以下、使用最大圧力が4kPa以下及び口径250mm以下のものに限る。)は、ガスが流入している状態において、災害の発生のおそれのある大きさの地震動、「(二) 過大な」 ガスの流量又は異常なガス圧力の「(ホ) 上昇」 を検知した場合に、ガスを速やかに遮断する機能を有するものでなければならない。 """,1,2,3,4,5,,,,,1,[img:/static/explain/kr3/kR3h11.jpg]
"""技術基準で規定されている漏えい検査及び導管の設置場所に関する次の記述のうち、誤っているものはいくつあるか。
ただし、イ、ロ及びハについては、この導管は特定地下街等又は 特定地下室等にガスを供給するものではなく、漏えい検知装置は設置されておらず、検査にあたって導管等が設置されている場所に立ち入ることができるものとする。 


イ　道路に埋設されている導管で最高使用圧力が高圧のものは、埋設の日以後1年に1回以上、適切な方法により検査を行い、漏えいが認められなかったものでなければならない。 

ロ　道路に埋設されている導管でポリエチレン管を使用している場合は、埋設の日以後4年に1回以上、適切な方法により検査を行い、漏えいが認められなかったものでなければならない。 

ハ　道路に埋設されている導管からガス栓までの導管であって、絶縁措置が講じられた部分からガス栓までの間でプラスチックにて被覆された部分については、漏えい検査を要しない。

ニ　最高使用圧力が高圧の導管は、建物の内部又は基礎面下(当該建物がガスの供給に係るものを除く。)に設置してはならない。 

ホ　最高使用圧力が中圧の導管であって、建物にガスを供給するものは、当該建物内の接合は溶接接合としなければならない。 """,1,2,3,4,5,,,,,3,[img:/static/explain/kr3/kR3h12.jpg]
"""技術基準で規定されている導管及び整圧器に関する次の記述のうち、正しいものはいくつあるか。 


ガス事業者の掘削により周囲が露出することとなった導管の露出している部分の両端は、地くずれのおそれがない地中に支持されていなければならない。 

ガス事業者の掘削により周囲が露出することとなったガスの供給の用に供されている導管で、露出している管の接合部がフランジ接合のものには、 抜出しを防止する適切な措置を講じなければならない。 

最高使用圧力が高圧の整圧器には、ガスの漏えいによる火災等の発生を防止するための適切な措置を講じなければならない。 

整圧器の入口には、 ガス遮断装置を設けなければならない。 

整圧器の制御用配管、 補助整圧器その他の附属設備は、 地震に対し耐えるよう支持されていなければならない。 """,1,2,3,4,5,,,,,4,[img:/static/explain/kr3/kR3h13.jpg]
"""法令で規定されているガス用品及び「特定ガス消費機器の設置工事の監督に関する法律」に関する次の記述について、(イ)～(ホ)の語句のうち、正しいものはいくつあるか 


「ガス用品」とは、主として一般消費者等がガスを消費する場合に用いられる機械器具又は「(イ) 材料」 であって、政令で定めるものをいう。 
ガス用品の製造、輸入又は販売の事業を行う者は、経済産業省令で定める基準適合表示が付されているものでなければ、ガス用品を販売し、又は「(□) 販売の目的で陳列」 してはならない。 

特定工事事業者は、特定工事を施工するときは、特定工事が消費機器の技術上の基準に適合することを確保するため、「(ハ) ガス消費機器設置工事監督者」 の資格を有する者 に「(ニ) 実地」 に監督をさせなければならない。 

特定工事事業者は、特定工事を施工したときは、当該特定工事に係る特定ガス消費機器の見やすい場所に、氏名又は名称、「(ホ) 施工年月日 」その他の経済産業省令で定める事項を記載した表示を付さなければならない。"" ",1,2,3,4,5,,,,,5,[img:/static/explain/kr3/kR3h14.jpg]
"""法令で規定されている消費機器に関する周知及び調査、 保安業務規程に関する次の記述のうち、正しいものはいくつあるか。 


ガス小売事業者は、消費機器を使用する者に対し、当該ガス小売事業者が供給するガスの使用に伴う危険の発生の防止に関し必要な事項を周知させなければならない。 

ガス小売事業者は、その供給するガスに係る消費機器が経済産業省令で定める技術上の基準に適合しているかどうかを調査しなければならない。ただし、その消費機器を設置し、又は使用する場所に立ち入ることにつき、その所有者又は占有者の承諾を得ることができないときは、この限りでない。 

経済産業大臣は、消費機器が経済産業省令で定める技術上の基準に適合していないと認めるときは、その所有者又は占有者に対し、その使用を一時停止すべきことを命ずることができる。 

ガス小売事業者は、保安業務規程に保安業務を管理する事業場ごとのガス主任技術者の選任に関することを定めなければならない。 

ガス小売事業者は、保安業務規程に保安業務に従事する者に対する保安に係る教育及び訓練に関することを定めなければならない。"" ",1,2,3,4,5,,,,,3,[img:/static/explain/kr3/kR3h15.jpg]
"""消費機器の技術上の基準で規定されている次の記述のうち、誤っているものはいくつあるか。 


屋内に設置するガスの消費量が12kWを超えるガス衣類乾燥機には、排気筒を設けなければならない。ただし、当該燃焼器の構造上その他の理由によりこれによることが困難な場合において、当該燃焼器のための排気フードを設けるときは、この限りでない。 

自然排気式の燃焼器の排気筒の天井裏、床裏等にある部分は、 燃焼器出口の排気ガスの温度が100°Cを超える場合は、金属材料で覆わなければならない。 

自然排気式の燃焼器であって、技術上の基準により排気筒を設けるものは、当該排気筒の有効断面積以上の有効断面積を有する給気口その他給気上有効な開口部を設けた室に設置しなければならない。 

屋内に設置する密閉燃焼式ガスふろがまの給排気部の先端は、障害物又は外気の流れによって給排気が妨げられない位置になければならない。 

建物区分のうち高層建物(住居の用に供される部分については、調理室に限る。)に設置される燃焼器(屋外に設置するものを除く。)には、自動ガス遮断装置を適切に設け、又は告示で定める規格に適合するガス漏れ警報器を告示で定める方法により設けなければならない。""",1,2,3,4,5,,,,,2,[img:/static/explain/kr3/kR3h16.jpg]
"""気体の圧縮係数に関する次の記述のうち、誤っているものはどれか。 


圧縮係数は圧縮比と同じである。 

圧縮係数は換算温度と換算圧力の関数である。 

圧縮係数は、理想気体の法則を修正し、実在気体を取り扱うための補正係数である。 

1molあたりで比較すると、圧縮係数が1より大きい気体の圧力は、同じ温度、同じ体積の理想気体の圧力より大きくなる。 

1molあたりで比較すると、圧縮係数が1より小さい気体の体積は、同じ温度、同じ圧力の理想気体の体積より小さくなる。"" ",1,2,3,4,5,,,,,1,[img:/static/explain/kr3/kR3k1.jpg]
"""容積20㎥の容器に、温度27°Cで、窒素と水素が総量で40kg入っている。この混合気体において圧力が0.3MPaであるとき、体積基準での水素の割合(%)として、最も近い値はどれか。 
ただし、気体は理想気体とし、気体定数は 8.3J/(mol・K) とする。""",22,28,33,38,44,,,,,44,[img:/static/explain/kr3/kR3k2.jpg]
"""容積一定の容器に入った空気300kgを、 都市ガスの燃焼により温度300Kから900Kに外部から加熱した。このとき、燃焼に使用した都市ガスの体積(㎥)として、最も近い値はどれか。 
ただし、都市ガスは標準状態 (0°C、 101325Pa) とし、 空気の定積比熱容量を0.7kJ/ (kg・K)、都市ガスの発熱量を45MJ/㎥、 熱効率を70%とする。 """,1.5,2,3.2,4,4.5,,,,,4,[img:/static/explain/kr3/kR3k3.jpg]
エントロピーに関する次の記述のうち、誤っているものはどれか。,系がある状態から別の状態に移るときのエントロピー変化量は、途中の経路にはよらない。,エントロピーの次元は〔エネルギー]　/ 　温度〕である。,理想気体では、定圧条件において温度を上昇させるとエントロピーは増加する。,孤立系の不可逆過程において、エントロピーは常に増大する。,等温、定圧で2種の理想気体を混合するとき、エントロピーは減少する。,,,,,等温、定圧で2種の理想気体を混合するとき、エントロピーは減少する。,[img:/static/explain/kr3/kR3k4.jpg]
"気体のメタンとプロパンを体積比1:1で混合したガス1molを完全燃焼したときに発生する熱(kJ)として、最も近い値はどれか。
ただし、燃焼に関わる物質の標準生成熱 (kJ/mol)は以下のとおりとし、(g)は気体状態を、(ｌ)は液体状態を示す。 

CH₄ (g): -75　　　C3H8 (g): -104　　　O₂ (g):0　　　CO₂ (g):-394　　　H₂O (1): 286 """,900,1200,1600,2400,3200,,,,,1600,[img:/static/explain/kr3/kR3k5.jpg]
"""メタン及び水素が完全燃焼する反応(気体状態)の標準反応熱を、それぞれ-801kJ/mol、-242kJ/molとするとき、以下に示す反応の標準反応熱(kJ/mol)として、 最も近い値はどれか。
ただし、(g)は気体状態を示す。 

    CH₄ (g) + 2H₂O (g)　→　CO₂(g) + 4H₂(g) """,-559,-167,167,559,1043,,,,,167,[img:/static/explain/kr3/kR3k6.jpg]
可燃性ガスの爆発に関する次の記述のうち、誤っているものはどれか。,爆発反応は、光や音、あるいは衝撃的圧力を伴う。,爆発現象は爆燃、爆ごうに分類され、燃焼反応領域の伝播速度が、爆燃は超音速、爆ごうは亜音速である。,爆発反応は、可燃性ガスと空気が適当な濃度範囲で混合され、かつ外部から何らかの方法でエネルギーが与えられることにより起こりうる。 ,爆ごうを起こしうる可燃性ガスの濃度範囲を爆ごう範囲といい、爆発範囲の内側にある。,爆ごうは衝撃波を伴う現象である。 ,,,,,爆発現象は爆燃、爆ごうに分類され、燃焼反応領域の伝播速度が、爆燃は超音速、爆ごうは亜音速である。,[img:/static/explain/kr3/kR3k7.jpg]
"""メタン80vol%、エタン12vol%、プロパン8vo1%からなる混合ガスの空気中における燃焼下限界 (vol%)として、最も近い値はどれか。
ただし、 同条件における単体ガスの燃焼下限界は、メタン5vol%、エタン3vo1%、プロパン2vo1% とする。""",4.2,4.3,4.4,4.5,4.6,,,,,4.2,[img:/static/explain/kr3/kR3k8.jpg]
"""メタンと水素の体積比が4:1の混合ガスを空気比1で完全燃焼させたとき、乾き燃焼ガス中の二酸化炭素の濃度(vol%)として、最も近い値はどれか。
ただし、空気中の窒素と酸素の体積比は4:1とする。"" ",8.5,11,25,31,100,,,,,11,[img:/static/explain/kr3/kR3k9.jpg]
"""内径150mmの直円管の中を平均流速2m/sでガスが流れているとき、損失ヘッドが0.3mであった。この直円管の長さ(m)として、最も近い値はどれか。
ただし、管摩擦係数は0.03、重力加速度は10m/s²とし、直円管内の流れは完全に発達した状態とする。"" ",4.5,7.5,150,750,7500,,,,,7.5,[img:/static/explain/kr3/kR3k10.jpg]
"""ピトー管を用いて気体の流速を測定したところ、ピトー管につないだマノメーターの液面高さの差は13mmであった。気体の密度は1.04kg/m³、マノメーター内の液体の密度は800kg/m³であるとき、気体の流速(m/s)として、最も近い値はどれか。
ただし、重力加速度は10m/s²とする。 """,4,10,12,14,20,,,,,14,[img:/static/explain/kr3/kR3k11.jpg]
"""厚さ50mm、熱伝導率1.2W/(m・K)のコンクリート壁に囲まれた部屋がある。
この壁と室内空気との間の熱伝達率が10W/(m²・K)、壁と外気との間の熱伝達率が25W/(m²・K)あるとき、コンクリート壁の熱通過率 (W/(m²・K))として、最も近い値はどれか。"" ",0.02,0.04,0.23,2.5,5.5,,,,,5.5,[img:/static/explain/kr3/kR3k12.jpg]
凹凸形にプレスされた伝熱板をガスケットではさんで重ね合わせ、伝熱板の間を交互に2つの流体が流れるようにした構造の熱交換器は、次のうちどれか。,ブロック形熱交換器,ジャケット形熱交換器,プレート形熱交換器,二重管式熱交換器,単管式熱交換器,,,,,プレート形熱交換器,[img:/static/explain/kr3/kR3k13.jpg]
"""熱硬化性樹脂に関する次の記述について、(イ)～(ニ)にあてはまる語句の組合せとして最も適切なものはどれか。 

熱硬化性樹脂は、 (イ) あるいは架橋剤によって分子同士が三次元的に結合した樹脂であり、加熱によってさらに三次元化が進み、不溶、不融となる性質を有する。反応は (口) であり、一般に成形は (ハ)。用途としては、 (二) 等が配管等の内面コーティング、ライニングの材料として多用されている。 """,(イ)　硬化剤　　　(ロ)　不可逆的　　　(ハ)　一回しか行えない　　　(ニ)　エポキシ樹脂,(イ)　硬化剤　　　(ロ)　不可逆的　　　(ハ)　一回しか行えない　　　(ニ)　エポリエチレン樹脂,(イ)　硬化剤　　　(ロ)　可逆的　　　(ハ)　何回も行える　　　(ニ)　エポキシ樹脂,(イ)　可逆的　　　(ロ)　可逆的　　　(ハ)　何回も行える　　　(ニ)　エポキシ樹脂,(イ)　可逆的　　　(ロ)　可逆的　　　(ハ)　何回も行える　　　(ニ)　ポリエチレン樹脂,,,,,(イ)　硬化剤　　　(ロ)　不可逆的　　　(ハ)　一回しか行えない　　　(ニ)　エポキシ樹脂,"""［都市ガス工業概要（基礎理論編）P180 8.3.2 プラスチック材料の特徴（２）］"""
材料の特性と力学的性質に関する次の記述のうち、誤っているものはどれか。,クリープは、一定応力の下で時間とともにひずみが増加する現象である。,引張応力は、力に比例し、原断面積に反比例する。,炭素鋼は、一般に450°C以上では強度が著しく低下する。,アルミニウム合金は、低温用材料として用いることができる。,フェライト鋼のような体心立方晶の金属には、低温ぜい性は認められない。,,,,,フェライト鋼のような体心立方晶の金属には、低温ぜい性は認められない。,[img:/static/explain/kr3/kR3k15.jpg]
"""都市ガスの原料に関する次の記述のうち、誤っているものはいくつあるか。 


LNGは急激な圧力低下や温度上昇により、配管中でベーパーロックが起こることがあり、送液が不可能になる等のおそれがある。 

キャビテーションが起こると、ポンプ効率や吐出量が急激に上昇し、この状態が継続すると羽根や胴体の一部が損傷することがある。 

液撃は、弁の閉鎖やポンプの急停止等の急激な変化によって、配管内流体の運動エネルギーの一部が圧力エネルギーに変換され、流体の圧力が上昇することにより起こる。 

LNGの主成分であるメタンの臨界温度は約82°Cと非常に低いため、常温で液化させるには高圧に圧縮する必要がある。 

バイオマスは、ライフサイクルの中では大気中の二酸化炭素を増加させないためカーボンニュートラルである。"" ",1,2,3,4,5,,,,,2,[img:/static/explain/kr3/kR3g1.jpg]
"""都市ガスの製造設備に関する次の記述のうち、 正しいものはいくつあるか。 


ガスの製造プロセスの1つであるLNG気化によるプロセスは、原料であるLNGの受入設備の形態により、内航船で受け入れる1次受入基地、外航船で受け入れる2次受入基地、及びLNGローリー等で受け入れるサテライト基地に分類される。 

LNG船と陸上側のLNG配管を接続するアンローディングアームは、回転自在のジョイントとパイプを組合せたものである。 

LNG配管は、LNG 貯槽からLNG気化器までの移送やLNG貯槽間の移送に用いられるため、低温靭性に優れた材料で配管を製作し、原則としてフランジ継手構造
とする。 

加圧式LPG貯槽には円筒形と球形があり、円筒形は比較的小容量の貯槽として最も経済的であるので広く使用されている。 

往復式BOG圧縮機の構造は比較的複雑であり、ピストンの往復動により発生したガスの脈動を抑制するため、安全弁を設置する必要がある。"" ",1,2,3,4,5,,,,,2,[img:/static/explain/kr3/kR3g2.jpg]
"""ガス製造所における保安電源に関する次の記述のうち、誤っているものはいくつあるか。 


非常用発電設備の容量選定にあたっては、起動する電動機の起動電流が大きく影響するため、負荷の積み上げ合計値よりも十分大きい定格容量のものが必要になる。 

非常用発電設備は、停電時に短時間で起動する必要があることから、原動機にディーゼル機関やガスタービンを用いることはできない。 

直流電源装置は、交流を出力する無停電電源装置(UPS) に比べ複雑な回路構成となる。 

停電時、UPSでは、蓄電池の放電により整流部を経由して交流出力される。 

常用発電設備は、 電気事業法の 「発電所」には該当しない。"" ",1,2,3,4,5,,,,,4,[img:/static/explain/kr3/kR3g3.jpg]
"""ガスの熱量・比重の測定に関する次の記述のうち、誤っているものはいくつあるか。 


ガス事業法では、ガスの熱量はガスクロマトグラフ法によって得られた成分組成から計算によって求める方法と、ブンゼン-シリング法によって測定する方法が規定されている。 

ガスクロマトグラフにおいて、試料ガスの各成分の移動速度は、カラム中の固定相に対する溶解性や吸着性が強いほど速くなる。 

ガスクロマトグラフの水素炎イオン化検出器(FID)は、無機化合物、有機化合物のいずれも検出できるが、一般に熱伝導度検出器(TCD)より感度が低い。 

ガスクロマトグラフでは、クロマトグラムのそれぞれのピークの面積を、同一条件下で得られるキャリアガスのピーク面積と比較し、各成分を定量する。 

ガス比重とは、同一温度及び同一圧力における等しい体積のガスと乾燥空気の質量の比と定義される。""",1,2,3,4,5,,,,,4,[img:/static/explain/kr3/kR3g4.jpg]
"""都市ガスの付臭に関する次の記述のうち、誤っているものはいくつあるか。 


付臭剤は、一般に存在するにおい(生活臭)とは明瞭に区別でき、ドキッとさせるインパクトを持った警告臭であり、極めて低い濃度でも特有の臭気が認められる必要がある。 

臭気濃度とは、試料ガスを無臭の不活性ガスで徐々に希釈していった場合に、感知できる最大の希釈倍数をいう。 

ジメチルサルファイド(DMS)は、比較的土壌透過性が高く、一般に単独で使用される。

液体注入方式の1つであるポンプ注入方式は、小容量のダイヤフラムポンプ等により付臭剤を注入する方式で、ガス量の変動に対応してポンプの吐出バルブの開度を変化させ、ガス中の付臭剤濃度を常に一定に保つことができる。 

パネル法は、あらかじめ適正に選定された臭気の判定者4名以上により、においの有無を判定し、ガスの臭気濃度を求める方法である。"" ",1,2,3,4,5,,,,,3,[img:/static/explain/kr3/kR3g5.jpg]
"""製造設備の地震対策に関する次の記述について、(イ)～(ニ)にあてはまる語句の組合せとして最も適切なものはどれか。 


地震対策は、①設備対策、②緊急対策、③復旧対策で構成される。 

①　設備対策は、地震による (イ) を防ぐため、設備の（ロ）に応じた耐震設計を行い、耐震性能の維持を図るため定期的な維持管理を行うことが基本である。 

②　緊急対策は、地震発生時の (ハ) を防止し、 (二) ことが基本である。 

③　復旧対策は、緊急措置を講じた後、速やかに被災設備の復旧を図ることを目的とする。"" ",（イ）被害　　（ロ）重要度　　（ハ）二次災害　　（ニ）保安を確保する,（イ）被害　　（ロ）形状　　（ハ）設備の緊急停止　　（ニ）ガス送出を継続する,（イ）設備の変形　　（ロ）重要度　　（ハ）設備の緊急停止　　（ニ）ガス送出を継続するする,（イ）設備の変形　　（ロ）形状　　（ハ）設備の緊急停止　　（ニ）保安を確保する,（イ）被害（ロ）重要度　　（ハ）二次災害　　（ニ）ガス送出を継続する,,,,,（イ）被害　　（ロ）重要度　　（ハ）二次災害　　（ニ）保安を確保する,"""［都市ガス工業概要（製造編）P187 7.3.1 設備対策　7.3.2 緊急対策（１）］"""
"""製造設備の建設及び操業に関する次の記述のうち、誤っているものはいくつあるか。 


都市ガスの需要は、時間的な使用量の変動や、季節的な需要の変動があり、「ベースロード」と呼ばれる需要に対応する設備には、ガスの発生・停止が容易な設備を選ぶ。 

事業場のレイアウトを設計する際に留意する必要があるガス事業法で定める「離隔距離」とは、可燃性のガス又は液化ガスを通ずるガス工作物と、ボイラー等の火気を取り扱う設備との距離のことである。 

レベル1地震動とは、供用期間中に発生する確率の高い地震動であり、それに対する耐震性能評価は、弾性設計法により、耐震上重要な部位に生ずる応答塑性率が許容塑性率を超えないことを確認する。 

LNG船の入港日は、売主や買主等との調整が必要であり、事前に綿密な受入計画を作成するため、船舶トラブルや気象海象の影響を考慮した在庫確保は必要ない。

設備の巡視、点検の結果、技術基準に適合しない事項を発見した場合は、速やかに改善を実施すれば記録に残す必要はない。""",1,2,3,4,5,,,,,5,[img:/static/explain/kr3/kR3g7.jpg]
